joint_name,joint_index,timestamp_ms,sim_time,value,limit_low,limit_high,violation_type,exceed_amount
RF_Knee,10,5040.0,5.04,-0.503901,-0.3599280143971206,1.2217287,low,0.14397298560287947
RF_Knee,10,5060.0,5.06,-0.572236,-0.3599280143971206,1.2217287,low,0.2123079856028794
RF_Knee,10,5080.0,5.08,-0.563034,-0.3599280143971206,1.2217287,low,0.20310598560287946
RF_Knee,10,5100.0,5.1,-0.463681,-0.3599280143971206,1.2217287,low,0.10375298560287943
RF_Knee,10,5380.0,5.38,-0.427757,-0.3599280143971206,1.2217287,low,0.06782898560287942
RF_Knee,10,5400.0,5.4,-0.368491,-0.3599280143971206,1.2217287,low,0.008562985602879436
RF_Knee,10,5420.0,5.42,-0.492283,-0.3599280143971206,1.2217287,low,0.13235498560287945
RF_Knee,10,5440.0,5.44,-0.584443,-0.3599280143971206,1.2217287,low,0.22451498560287947
RF_Knee,10,5460.0,5.46,-0.582671,-0.3599280143971206,1.2217287,low,0.22274298560287947
RF_Knee,10,5480.0,5.48,-0.483428,-0.3599280143971206,1.2217287,low,0.12349998560287945
RF_Knee,10,5760.0,5.76,-0.415888,-0.3599280143971206,1.2217287,low,0.0559599856028794
RF_Knee,10,5780.0,5.78,-0.373594,-0.3599280143971206,1.2217287,low,0.013665985602879405
RF_Knee,10,5800.0,5.8,-0.474257,-0.3599280143971206,1.2217287,low,0.11432898560287941
RF_Knee,10,5820.0,5.82,-0.569964,-0.3599280143971206,1.2217287,low,0.21003598560287945
RF_Knee,10,5840.0,5.84,-0.57686,-0.3599280143971206,1.2217287,low,0.21693198560287946
RF_Knee,10,5860.0,5.86,-0.492653,-0.3599280143971206,1.2217287,low,0.13272498560287943
RF_Knee,10,6140.0,6.14,-0.371783,-0.3599280143971206,1.2217287,low,0.011854985602879398
RF_Knee,10,6160.0,6.16,-0.404753,-0.3599280143971206,1.2217287,low,0.0448249856028794
RF_Knee,10,6180.0,6.18,-0.49507,-0.3599280143971206,1.2217287,low,0.13514198560287943
RF_Knee,10,6200.0,6.2,-0.570248,-0.3599280143971206,1.2217287,low,0.2103199856028794
RF_Knee,10,6220.0,6.22,-0.57653,-0.3599280143971206,1.2217287,low,0.2166019856028794
RF_Knee,10,6240.0,6.24,-0.498116,-0.3599280143971206,1.2217287,low,0.13818798560287943
RF_Knee,10,6540.0,6.54,-0.464941,-0.3599280143971206,1.2217287,low,0.10501298560287942
RF_Knee,10,6560.0,6.56,-0.522741,-0.3599280143971206,1.2217287,low,0.16281298560287943
RF_Knee,10,6580.0,6.58,-0.550879,-0.3599280143971206,1.2217287,low,0.19095098560287943
RF_Knee,10,6600.0,6.6,-0.567153,-0.3599280143971206,1.2217287,low,0.20722498560287944
RF_Knee,10,6620.0,6.62,-0.496737,-0.3599280143971206,1.2217287,low,0.1368089856028794
RF_Knee,10,6920.0,6.92,-0.447986,-0.3599280143971206,1.2217287,low,0.08805798560287942
RF_Knee,10,6940.0,6.94,-0.502562,-0.3599280143971206,1.2217287,low,0.14263398560287938
RF_Knee,10,6960.0,6.96,-0.541674,-0.3599280143971206,1.2217287,low,0.1817459856028794
RF_Knee,10,6980.0,6.98,-0.568407,-0.3599280143971206,1.2217287,low,0.20847898560287942
