timestamp_ms,step,sim_time,phase,phase_name,cmd_x,cmd_y,cmd_yaw,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,raw_action_6,raw_action_7,raw_action_8,raw_action_9,raw_action_10,raw_action_11,scaled_action_0,scaled_action_1,scaled_action_2,scaled_action_3,scaled_action_4,scaled_action_5,scaled_action_6,scaled_action_7,scaled_action_8,scaled_action_9,scaled_action_10,scaled_action_11,target_q_0,target_q_1,target_q_2,target_q_3,target_q_4,target_q_5,target_q_6,target_q_7,target_q_8,target_q_9,target_q_10,target_q_11,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11
4540,226,4.540000,2,Stand,0.000000,0.000000,0.000000,-0.636036,-1.072843,0.087019,0.021549,-0.014554,-0.999662,0.000000,0.000000,0.000000,-0.041991,0.031371,0.054694,-0.002336,0.022287,-0.074437,0.006920,0.043926,-0.004681,0.072016,0.055590,0.030565,0.196828,0.211325,0.139604,0.352385,1.315779,1.335410,-1.173535,-0.822237,0.016258,-0.657710,-0.489631,0.397762,-0.053273,0.503836,0.250208,0.132917,-0.100091,-0.722762,0.914359,0.144011,0.213822,0.764463,-0.474549,0.215367,0.148229,0.808990,0.439499,0.086084,0.146076,-0.835877,0.882521,0.034487,-0.033968,1.252095,-0.581719,0.187452,0.037057,0.202247,0.109875,0.021521,0.036519,-0.208969,0.220630,0.008622,-0.008492,0.313024,-0.145430,0.046863,0.037057,0.202247,0.109875,0.021521,0.036519,-0.208969,0.220630,0.008622,-0.008492,0.313024,-0.145430,0.046863,-0.041991,0.031371,0.054694,-0.002336,0.022287,-0.074437,0.006920,0.043926,-0.004681,0.072016,0.055590,0.030565,0.196828,0.211325,0.139604,0.352385,1.315779,1.335410,-1.173535,-0.822237,0.016258,-0.657710,-0.489631,0.397762
4560,227,4.560000,2,Stand,0.000000,0.000000,0.000000,0.184222,-0.237834,0.156984,0.014618,-0.016579,-0.999756,0.000000,0.000000,0.000000,-0.043819,0.035759,0.048911,-0.000257,0.040038,-0.047669,-0.010970,0.034952,-0.013035,0.048314,0.055717,0.035031,-0.206515,0.288838,-0.462044,0.007833,0.625266,0.961489,-0.731119,-0.261023,-0.561426,-0.977899,0.243465,0.162874,0.148229,0.808990,0.439499,0.086084,0.146076,-0.835877,0.882521,0.034487,-0.033968,1.252095,-0.581719,0.187452,0.147068,0.677311,0.339478,0.150325,0.213669,-0.383136,0.806341,0.233385,0.033548,0.897234,-0.901564,0.055214,0.036767,0.169328,0.084869,0.037581,0.053417,-0.095784,0.201585,0.058346,0.008387,0.224308,-0.225391,0.013804,0.036767,0.169328,0.084869,0.037581,0.053417,-0.095784,0.201585,0.058346,0.008387,0.224308,-0.225391,0.013804,-0.043819,0.035759,0.048911,-0.000257,0.040038,-0.047669,-0.010970,0.034952,-0.013035,0.048314,0.055717,0.035031,-0.206515,0.288838,-0.462044,0.007833,0.625266,0.961489,-0.731119,-0.261023,-0.561426,-0.977899,0.243465,0.162874
4580,228,4.580000,2,Stand,0.000000,0.000000,0.000000,0.089963,-0.000150,0.135110,0.014279,-0.019047,-0.999717,0.000000,0.000000,0.000000,-0.042746,0.039110,0.041841,0.001052,0.046715,-0.032285,-0.021064,0.039950,-0.015312,0.032800,0.057549,0.026515,0.357007,0.107955,-0.298440,0.070886,0.097170,0.609014,-0.392516,0.435122,0.254701,-0.604914,0.025771,-0.574907,0.147068,0.677311,0.339478,0.150325,0.213669,-0.383136,0.806341,0.233385,0.033548,0.897234,-0.901564,0.055214,0.016204,0.597444,0.356991,0.181756,0.017786,-0.309153,0.891052,0.260452,0.111806,0.722544,-0.977925,-0.115811,0.004051,0.149361,0.089248,0.045439,0.004446,-0.077288,0.222763,0.065113,0.027951,0.180636,-0.244481,-0.028953,0.004051,0.149361,0.089248,0.045439,0.004446,-0.077288,0.222763,0.065113,0.027951,0.180636,-0.244481,-0.028953,-0.042746,0.039110,0.041841,0.001052,0.046715,-0.032285,-0.021064,0.039950,-0.015312,0.032800,0.057549,0.026515,0.357007,0.107955,-0.298440,0.070886,0.097170,0.609014,-0.392516,0.435122,0.254701,-0.604914,0.025771,-0.574907
4600,229,4.600000,2,Stand,0.000000,0.000000,0.000000,-0.197331,0.059195,0.081759,0.015412,-0.015847,-0.999756,0.000000,0.000000,0.000000,-0.038455,0.039004,0.039016,0.001066,0.046068,-0.024332,-0.023582,0.043815,-0.009129,0.025810,0.052772,0.014675,0.084264,-0.038793,-0.077679,-0.027995,0.104065,0.291276,0.019743,0.171877,0.091536,-0.203292,-0.401820,-0.632055,0.016204,0.597444,0.356991,0.181756,0.017786,-0.309153,0.891052,0.260452,0.111806,0.722544,-0.977925,-0.115811,-0.038017,0.418122,0.252040,0.115996,-0.228308,-0.219370,0.526020,0.230346,0.351145,0.576276,-0.660804,-0.313171,-0.009504,0.104530,0.063010,0.028999,-0.057077,-0.054842,0.131505,0.057586,0.087786,0.144069,-0.165201,-0.078293,-0.009504,0.104530,0.063010,0.028999,-0.057077,-0.054842,0.131505,0.057586,0.087786,0.144069,-0.165201,-0.078293,-0.038455,0.039004,0.039016,0.001066,0.046068,-0.024332,-0.023582,0.043815,-0.009129,0.025810,0.052772,0.014675,0.084264,-0.038793,-0.077679,-0.027995,0.104065,0.291276,0.019743,0.171877,0.091536,-0.203292,-0.401820,-0.632055
4620,230,4.620000,2,Stand,0.000000,0.000000,0.000000,-0.211245,0.037886,0.038546,0.016222,-0.011538,-0.999802,0.000000,0.000000,0.000000,-0.038392,0.039166,0.037143,0.001554,0.047578,-0.020473,-0.021637,0.047992,-0.007040,0.024623,0.043071,0.000595,-0.026863,0.037250,-0.106670,0.055311,0.054291,0.146957,0.141965,0.231640,0.125847,0.008544,-0.530347,-0.728726,-0.038017,0.418122,0.252040,0.115996,-0.228308,-0.219370,0.526020,0.230346,0.351145,0.576276,-0.660804,-0.313171,-0.049231,0.096207,0.033397,-0.027383,-0.464376,0.003789,0.004720,0.137002,0.638964,0.209988,-0.009183,-0.340807,-0.012308,0.024052,0.008349,-0.006846,-0.116094,0.000947,0.001180,0.034251,0.159741,0.052497,-0.002296,-0.085202,-0.012308,0.024052,0.008349,-0.006846,-0.116094,0.000947,0.001180,0.034251,0.159741,0.052497,-0.002296,-0.085202,-0.038392,0.039166,0.037143,0.001554,0.047578,-0.020473,-0.021637,0.047992,-0.007040,0.024623,0.043071,0.000595,-0.026863,0.037250,-0.106670,0.055311,0.054291,0.146957,0.141965,0.231640,0.125847,0.008544,-0.530347,-0.728726
4640,231,4.640000,2,Stand,0.000000,0.000000,0.000000,-0.046619,-0.054427,0.025909,0.015406,-0.010110,-0.999830,0.000000,0.000000,0.000000,-0.040191,0.041429,0.033557,0.004266,0.049192,-0.013681,-0.022778,0.046904,-0.003938,0.020567,0.037055,-0.006524,-0.114521,0.144345,-0.204564,0.167613,0.113643,0.416259,-0.145787,-0.194151,0.130854,-0.297100,-0.182811,-0.149908,-0.049231,0.096207,0.033397,-0.027383,-0.464376,0.003789,0.004720,0.137002,0.638964,0.209988,-0.009183,-0.340807,0.085446,-0.022531,-0.006377,-0.083109,-0.840781,0.000204,0.041761,0.187561,0.682538,0.167977,0.094513,-0.260630,0.021362,-0.005633,-0.001594,-0.020777,-0.210195,0.000051,0.010440,0.046890,0.170634,0.041994,0.023628,-0.065158,0.021362,-0.005633,-0.001594,-0.020777,-0.210195,0.000051,0.010440,0.046890,0.170634,0.041994,0.023628,-0.065158,-0.040191,0.041429,0.033557,0.004266,0.049192,-0.013681,-0.022778,0.046904,-0.003938,0.020567,0.037055,-0.006524,-0.114521,0.144345,-0.204564,0.167613,0.113643,0.416259,-0.145787,-0.194151,0.130854,-0.297100,-0.182811,-0.149908
4660,232,4.660000,2,Stand,0.000000,0.000000,0.000000,-0.015086,-0.070975,0.031108,0.013984,-0.009820,-0.999854,0.000000,0.000000,0.000000,-0.040724,0.042740,0.030831,0.006029,0.050808,-0.005617,-0.026619,0.041215,-0.002590,0.013348,0.036587,-0.004661,0.014922,0.025087,-0.098445,0.047632,0.073382,0.375799,-0.209011,-0.317754,0.014253,-0.376761,0.061624,0.210083,0.085446,-0.022531,-0.006377,-0.083109,-0.840781,0.000204,0.041761,0.187561,0.682538,0.167977,0.094513,-0.260630,-0.071380,-0.029141,0.059635,-0.107918,-1.002263,-0.009239,0.213053,0.304368,0.679312,0.114771,-0.111769,-0.411152,-0.017845,-0.007285,0.014909,-0.026979,-0.250566,-0.002310,0.053263,0.076092,0.169828,0.028693,-0.027942,-0.102788,-0.017845,-0.007285,0.014909,-0.026979,-0.250566,-0.002310,0.053263,0.076092,0.169828,0.028693,-0.027942,-0.102788,-0.040724,0.042740,0.030831,0.006029,0.050808,-0.005617,-0.026619,0.041215,-0.002590,0.013348,0.036587,-0.004661,0.014922,0.025087,-0.098445,0.047632,0.073382,0.375799,-0.209011,-0.317754,0.014253,-0.376761,0.061624,0.210083
4680,233,4.680000,2,Stand,0.000000,0.000000,0.000000,-0.090796,-0.036354,0.039416,0.013147,-0.008271,-0.999879,0.000000,0.000000,0.000000,-0.038551,0.041034,0.030899,0.004856,0.050461,-0.001218,-0.028021,0.038016,-0.002908,0.007648,0.036568,-0.002525,0.151108,-0.135767,0.047403,-0.106397,-0.069018,0.126569,-0.003404,-0.085076,-0.025147,-0.221787,-0.023610,0.066390,-0.071380,-0.029141,0.059635,-0.107918,-1.002263,-0.009239,0.213053,0.304368,0.679312,0.114771,-0.111769,-0.411152,-0.112311,0.002477,0.045066,-0.010800,-0.865980,0.011769,0.251906,0.229360,0.772960,0.161677,-0.431288,-0.468022,-0.028078,0.000619,0.011266,-0.002700,-0.216495,0.002942,0.062977,0.057340,0.193240,0.040419,-0.107822,-0.117005,-0.028078,0.000619,0.011266,-0.002700,-0.216495,0.002942,0.062977,0.057340,0.193240,0.040419,-0.107822,-0.117005,-0.038551,0.041034,0.030899,0.004856,0.050461,-0.001218,-0.028021,0.038016,-0.002908,0.007648,0.036568,-0.002525,0.151108,-0.135767,0.047403,-0.106397,-0.069018,0.126569,-0.003404,-0.085076,-0.025147,-0.221787,-0.023610,0.066390
4700,234,4.700000,2,Stand,0.000000,0.000000,0.000000,-0.075107,-0.130043,0.049487,0.010871,-0.006693,-0.999919,0.000000,0.000000,0.000000,-0.035794,0.038250,0.031464,0.002936,0.047095,0.000816,-0.025480,0.035704,0.000752,0.005029,0.030793,-0.001566,0.128564,-0.136412,0.017463,-0.089259,-0.230726,0.084181,0.189408,-0.128495,0.301698,-0.082847,-0.413619,0.043178,-0.112311,0.002477,0.045066,-0.010800,-0.865980,0.011769,0.251906,0.229360,0.772960,0.161677,-0.431288,-0.468022,-0.068249,0.013293,0.032784,0.042065,-0.715056,-0.005162,0.181581,0.205612,0.752445,0.179236,-0.473865,-0.466670,-0.017062,0.003323,0.008196,0.010516,-0.178764,-0.001291,0.045395,0.051403,0.188111,0.044809,-0.118466,-0.116668,-0.017062,0.003323,0.008196,0.010516,-0.178764,-0.001291,0.045395,0.051403,0.188111,0.044809,-0.118466,-0.116668,-0.035794,0.038250,0.031464,0.002936,0.047095,0.000816,-0.025480,0.035704,0.000752,0.005029,0.030793,-0.001566,0.128564,-0.136412,0.017463,-0.089259,-0.230726,0.084181,0.189408,-0.128495,0.301698,-0.082847,-0.413619,0.043178
4720,235,4.720000,2,Stand,0.000000,0.000000,0.000000,-0.036297,-0.212912,0.046534,0.006798,-0.005879,-0.999960,0.000000,0.000000,0.000000,-0.033560,0.035870,0.031485,0.001650,0.041486,0.002372,-0.020680,0.032570,0.009337,0.004159,0.020165,-0.000329,0.102128,-0.107241,-0.007419,-0.050618,-0.314036,0.070418,0.266783,-0.162770,0.494016,-0.026162,-0.580083,0.070475,-0.068249,0.013293,0.032784,0.042065,-0.715056,-0.005162,0.181581,0.205612,0.752445,0.179236,-0.473865,-0.466670,-0.071953,-0.010430,0.005828,0.052997,-0.529112,0.005813,0.110410,0.221388,0.651209,0.167165,-0.399671,-0.523690,-0.017988,-0.002608,0.001457,0.013249,-0.132278,0.001453,0.027602,0.055347,0.162802,0.041791,-0.099918,-0.130922,-0.017988,-0.002608,0.001457,0.013249,-0.132278,0.001453,0.027602,0.055347,0.162802,0.041791,-0.099918,-0.130922,-0.033560,0.035870,0.031485,0.001650,0.041486,0.002372,-0.020680,0.032570,0.009337,0.004159,0.020165,-0.000329,0.102128,-0.107241,-0.007419,-0.050618,-0.314036,0.070418,0.266783,-0.162770,0.494016,-0.026162,-0.580083,0.070475
4740,236,4.740000,2,Stand,0.000000,0.000000,0.000000,-0.046461,-0.185626,0.032115,0.002961,-0.005022,-0.999983,0.000000,0.000000,0.000000,-0.031419,0.033671,0.031658,0.000685,0.035931,0.003167,-0.015492,0.030585,0.017311,0.003387,0.010188,0.000591,0.107296,-0.103654,0.013635,-0.043248,-0.266394,0.022652,0.254712,-0.062855,0.345607,-0.050702,-0.443381,0.037733,-0.071953,-0.010430,0.005828,0.052997,-0.529112,0.005813,0.110410,0.221388,0.651209,0.167165,-0.399671,-0.523690,-0.097641,-0.005119,0.009913,0.029756,-0.500428,-0.023967,0.090135,0.221903,0.641236,0.192758,-0.443333,-0.565481,-0.024410,-0.001280,0.002478,0.007439,-0.125107,-0.005992,0.022534,0.055476,0.160309,0.048190,-0.110833,-0.141370,-0.024410,-0.001280,0.002478,0.007439,-0.125107,-0.005992,0.022534,0.055476,0.160309,0.048190,-0.110833,-0.141370,-0.031419,0.033671,0.031658,0.000685,0.035931,0.003167,-0.015492,0.030585,0.017311,0.003387,0.010188,0.000591,0.107296,-0.103654,0.013635,-0.043248,-0.266394,0.022652,0.254712,-0.062855,0.345607,-0.050702,-0.443381,0.037733
4760,237,4.760000,2,Stand,0.000000,0.000000,0.000000,-0.053047,-0.115280,0.029770,0.000469,-0.003980,-0.999992,0.000000,0.000000,0.000000,-0.029437,0.031665,0.031929,-0.000173,0.030780,0.002354,-0.010431,0.030869,0.022396,0.002747,0.002957,0.000449,0.092363,-0.096140,0.010098,-0.039292,-0.253079,-0.074394,0.248381,0.051492,0.203891,-0.022052,-0.310776,-0.024438,-0.097641,-0.005119,0.009913,0.029756,-0.500428,-0.023967,0.090135,0.221903,0.641236,0.192758,-0.443333,-0.565481,-0.097069,-0.020447,0.020212,0.020966,-0.484131,-0.040044,0.055208,0.237195,0.696032,0.190457,-0.501179,-0.604707,-0.024267,-0.005112,0.005053,0.005242,-0.121033,-0.010011,0.013802,0.059299,0.174008,0.047614,-0.125295,-0.151177,-0.024267,-0.005112,0.005053,0.005242,-0.121033,-0.010011,0.013802,0.059299,0.174008,0.047614,-0.125295,-0.151177,-0.029437,0.031665,0.031929,-0.000173,0.030780,0.002354,-0.010431,0.030869,0.022396,0.002747,0.002957,0.000449,0.092363,-0.096140,0.010098,-0.039292,-0.253079,-0.074394,0.248381,0.051492,0.203891,-0.022052,-0.310776,-0.024438
4780,238,4.780000,2,Stand,0.000000,0.000000,0.000000,-0.076582,-0.073371,0.031440,-0.001087,-0.002525,-0.999996,0.000000,0.000000,0.000000,-0.027373,0.029455,0.032387,-0.001200,0.025767,0.000242,-0.005366,0.032887,0.025755,0.002593,-0.002794,-0.001000,0.103640,-0.112640,0.024547,-0.052883,-0.246859,-0.118723,0.251888,0.120144,0.146291,-0.002778,-0.270736,-0.088937,-0.097069,-0.020447,0.020212,0.020966,-0.484131,-0.040044,0.055208,0.237195,0.696032,0.190457,-0.501179,-0.604707,-0.107080,-0.019416,0.017734,0.033591,-0.424108,-0.033774,0.026358,0.255226,0.721696,0.193960,-0.526810,-0.632567,-0.026770,-0.004854,0.004434,0.008398,-0.106027,-0.008444,0.006589,0.063807,0.180424,0.048490,-0.131702,-0.158142,-0.026770,-0.004854,0.004434,0.008398,-0.106027,-0.008444,0.006589,0.063807,0.180424,0.048490,-0.131702,-0.158142,-0.027373,0.029455,0.032387,-0.001200,0.025767,0.000242,-0.005366,0.032887,0.025755,0.002593,-0.002794,-0.001000,0.103640,-0.112640,0.024547,-0.052884,-0.246859,-0.118723,0.251888,0.120144,0.146291,-0.002778,-0.270736,-0.088937
4800,239,4.800000,2,Stand,0.000000,0.000000,0.000000,-0.075145,-0.053028,0.026129,-0.002194,-0.001002,-0.999997,0.000000,0.000000,0.000000,-0.025566,0.027528,0.032671,-0.001867,0.021247,-0.002093,-0.000562,0.035602,0.028201,0.002549,-0.007810,-0.003207,0.080828,-0.084887,0.006109,-0.020732,-0.213765,-0.112629,0.230775,0.138601,0.107890,-0.004529,-0.236271,-0.114771,-0.107080,-0.019416,0.017734,0.033591,-0.424108,-0.033774,0.026358,0.255226,0.721696,0.193960,-0.526810,-0.632567,-0.101399,-0.019079,0.005228,0.021025,-0.365167,-0.032070,-0.009035,0.229280,0.733472,0.217097,-0.528578,-0.648151,-0.025350,-0.004770,0.001307,0.005256,-0.091292,-0.008017,-0.002259,0.057320,0.183368,0.054274,-0.132144,-0.162038,-0.025350,-0.004770,0.001307,0.005256,-0.091292,-0.008017,-0.002259,0.057320,0.183368,0.054274,-0.132144,-0.162038,-0.025567,0.027528,0.032671,-0.001867,0.021247,-0.002093,-0.000562,0.035602,0.028201,0.002549,-0.007810,-0.003207,0.080828,-0.084887,0.006109,-0.020732,-0.213765,-0.112629,0.230775,0.138601,0.107890,-0.004529,-0.236271,-0.114771
4820,240,4.820000,2,Stand,0.000000,0.000000,0.000000,-0.061300,-0.043233,0.024050,-0.003079,0.000261,-0.999995,0.000000,0.000000,0.000000,-0.024338,0.026177,0.032447,-0.001926,0.017714,-0.003865,0.003355,0.037859,0.029813,0.002230,-0.011960,-0.005220,0.050255,-0.057313,-0.021244,0.007355,-0.156064,-0.073260,0.175077,0.097388,0.063931,-0.025304,-0.189413,-0.090630,-0.101399,-0.019079,0.005228,0.021025,-0.365167,-0.032070,-0.009035,0.229280,0.733472,0.217097,-0.528578,-0.648151,-0.092487,-0.037021,-0.001767,0.004863,-0.357658,-0.016176,-0.020662,0.216035,0.725044,0.189669,-0.499328,-0.625225,-0.023122,-0.009255,-0.000442,0.001216,-0.089415,-0.004044,-0.005165,0.054009,0.181261,0.047417,-0.124832,-0.156306,-0.023122,-0.009255,-0.000442,0.001216,-0.089415,-0.004044,-0.005165,0.054009,0.181261,0.047417,-0.124832,-0.156306,-0.024338,0.026177,0.032447,-0.001926,0.017714,-0.003865,0.003355,0.037859,0.029813,0.002230,-0.011960,-0.005220,0.050255,-0.057313,-0.021244,0.007355,-0.156064,-0.073260,0.175077,0.097388,0.063931,-0.025304,-0.189413,-0.090630
4840,241,4.840000,2,Stand,0.000000,0.000000,0.000000,-0.061735,-0.040985,0.027153,-0.003897,0.001492,-0.999991,0.000000,0.000000,0.000000,-0.023390,0.024985,0.031991,-0.001827,0.015617,-0.004183,0.005842,0.038721,0.030121,0.000556,-0.014838,-0.005969,0.043417,-0.058261,-0.025917,0.006276,-0.077348,0.010892,0.096496,0.017452,-0.012994,-0.110790,-0.116654,-0.012596,-0.092487,-0.037021,-0.001767,0.004863,-0.357658,-0.016176,-0.020662,0.216035,0.725044,0.189669,-0.499328,-0.625225,-0.084057,-0.048863,0.011239,-0.003397,-0.402779,-0.029783,0.009192,0.224027,0.727934,0.186469,-0.520872,-0.612513,-0.021014,-0.012216,0.002810,-0.000849,-0.100695,-0.007446,0.002298,0.056007,0.181983,0.046617,-0.130218,-0.153128,-0.021014,-0.012216,0.002810,-0.000849,-0.100695,-0.007446,0.002298,0.056007,0.181983,0.046617,-0.130218,-0.153128,-0.023390,0.024985,0.031991,-0.001827,0.015617,-0.004183,0.005842,0.038721,0.030121,0.000556,-0.014838,-0.005969,0.043417,-0.058261,-0.025917,0.006276,-0.077348,0.010892,0.096496,0.017452,-0.012994,-0.110790,-0.116654,-0.012596
4860,242,4.860000,2,Stand,0.000000,0.000000,0.000000,-0.076595,-0.029348,0.036562,-0.004516,0.002979,-0.999985,0.000000,0.000000,0.000000,-0.022339,0.023457,0.031647,-0.002102,0.014504,-0.003671,0.007374,0.038747,0.029213,-0.001994,-0.016836,-0.005976,0.052904,-0.084796,-0.016560,-0.024707,-0.044244,0.027912,0.062790,-0.008076,-0.064008,-0.129918,-0.087102,0.006689,-0.084057,-0.048863,0.011239,-0.003397,-0.402779,-0.029783,0.009192,0.224027,0.727934,0.186469,-0.520872,-0.612513,-0.069496,-0.041291,0.031784,0.003207,-0.431701,-0.053406,0.038450,0.239737,0.737647,0.211492,-0.553117,-0.602787,-0.017374,-0.010323,0.007946,0.000802,-0.107925,-0.013351,0.009613,0.059934,0.184412,0.052873,-0.138279,-0.150697,-0.017374,-0.010323,0.007946,0.000802,-0.107925,-0.013351,0.009613,0.059934,0.184412,0.052873,-0.138279,-0.150697,-0.022339,0.023457,0.031647,-0.002102,0.014504,-0.003671,0.007374,0.038747,0.029213,-0.001994,-0.016836,-0.005976,0.052904,-0.084796,-0.016560,-0.024707,-0.044244,0.027912,0.062790,-0.008076,-0.064008,-0.129918,-0.087102,0.006689
4880,243,4.880000,2,Stand,0.000000,0.000000,0.000000,-0.074350,-0.011610,0.050622,-0.004790,0.004482,-0.999978,0.000000,0.000000,0.000000,-0.021283,0.021572,0.031297,-0.002820,0.013506,-0.003688,0.008599,0.038800,0.027896,-0.003825,-0.018600,-0.006242,0.049111,-0.096296,-0.021172,-0.038288,-0.051950,-0.015113,0.057288,0.007372,-0.065962,-0.070339,-0.085835,-0.024845,-0.069496,-0.041291,0.031784,0.003207,-0.431701,-0.053406,0.038450,0.239737,0.737647,0.211492,-0.553117,-0.602787,-0.061183,-0.035454,0.030354,0.004421,-0.427461,-0.046425,0.047364,0.245885,0.748742,0.209037,-0.545647,-0.589811,-0.015296,-0.008864,0.007589,0.001105,-0.106865,-0.011606,0.011841,0.061471,0.187186,0.052259,-0.136412,-0.147453,-0.015296,-0.008864,0.007589,0.001105,-0.106865,-0.011606,0.011841,0.061471,0.187186,0.052259,-0.136412,-0.147453,-0.021283,0.021572,0.031297,-0.002820,0.013506,-0.003688,0.008599,0.038800,0.027896,-0.003825,-0.018600,-0.006242,0.049111,-0.096296,-0.021172,-0.038288,-0.051950,-0.015113,0.057288,0.007372,-0.065962,-0.070339,-0.085835,-0.024845
4900,244,4.900000,2,Stand,0.000000,0.000000,0.000000,-0.051587,-0.003946,0.054798,-0.004877,0.005583,-0.999973,0.000000,0.000000,0.000000,-0.020514,0.019829,0.030650,-0.003401,0.012459,-0.004138,0.009497,0.038858,0.026775,-0.004755,-0.020121,-0.006801,0.031789,-0.083025,-0.038956,-0.022761,-0.051773,-0.028009,0.036974,0.000105,-0.050823,-0.029272,-0.069550,-0.029764,-0.061183,-0.035454,0.030354,0.004421,-0.427461,-0.046425,0.047364,0.245885,0.748742,0.209037,-0.545647,-0.589811,-0.060501,-0.040805,0.023009,-0.003958,-0.416052,-0.032828,0.049021,0.243186,0.747263,0.188287,-0.523286,-0.578686,-0.015125,-0.010201,0.005752,-0.000989,-0.104013,-0.008207,0.012255,0.060796,0.186816,0.047072,-0.130821,-0.144672,-0.015125,-0.010201,0.005752,-0.000989,-0.104013,-0.008207,0.012255,0.060796,0.186816,0.047072,-0.130821,-0.144672,-0.020514,0.019829,0.030650,-0.003401,0.012459,-0.004138,0.009497,0.038858,0.026775,-0.004755,-0.020121,-0.006801,0.031789,-0.083025,-0.038956,-0.022761,-0.051773,-0.028009,0.036974,0.000105,-0.050823,-0.029272,-0.069550,-0.029764
4920,245,4.920000,2,Stand,0.000000,0.000000,0.000000,-0.034216,-0.004047,0.052731,-0.004947,0.006310,-0.999968,0.000000,0.000000,0.000000,-0.019963,0.018263,0.029794,-0.003740,0.011724,-0.004344,0.009788,0.038435,0.025672,-0.005497,-0.021080,-0.007008,0.025228,-0.074428,-0.044847,-0.013035,-0.029132,-0.003234,0.003033,-0.030350,-0.058011,-0.039155,-0.035677,-0.002210,-0.060501,-0.040805,0.023009,-0.003958,-0.416052,-0.032828,0.049021,0.243186,0.747263,0.188287,-0.523286,-0.578686,-0.066601,-0.045152,0.023077,-0.007507,-0.416011,-0.034205,0.060121,0.251819,0.741802,0.175957,-0.522318,-0.575603,-0.016650,-0.011288,0.005769,-0.001877,-0.104003,-0.008551,0.015030,0.062955,0.185450,0.043989,-0.130580,-0.143901,-0.016650,-0.011288,0.005769,-0.001877,-0.104003,-0.008551,0.015030,0.062955,0.185450,0.043989,-0.130580,-0.143901,-0.019963,0.018263,0.029794,-0.003740,0.011724,-0.004344,0.009788,0.038435,0.025672,-0.005497,-0.021080,-0.007008,0.025228,-0.074428,-0.044847,-0.013035,-0.029132,-0.003234,0.003033,-0.030350,-0.058011,-0.039155,-0.035677,-0.002210
4940,246,4.940000,2,Stand,0.000000,0.000000,0.000000,-0.025558,-0.000770,0.048176,-0.004964,0.006844,-0.999964,0.000000,0.000000,0.000000,-0.019581,0.016844,0.028920,-0.003946,0.011600,-0.004245,0.009608,0.037687,0.024211,-0.006327,-0.021524,-0.006950,0.017146,-0.068095,-0.043503,-0.007802,0.001814,0.007810,-0.015872,-0.040565,-0.076868,-0.039711,-0.014251,0.004785,-0.066601,-0.045152,0.023077,-0.007507,-0.416011,-0.034205,0.060121,0.251819,0.741802,0.175957,-0.522318,-0.575603,-0.070664,-0.046678,0.027027,-0.006437,-0.434277,-0.044941,0.075389,0.261153,0.736061,0.175873,-0.537486,-0.571154,-0.017666,-0.011669,0.006757,-0.001609,-0.108569,-0.011235,0.018847,0.065288,0.184015,0.043968,-0.134371,-0.142789,-0.017666,-0.011669,0.006757,-0.001609,-0.108569,-0.011235,0.018847,0.065288,0.184015,0.043968,-0.134371,-0.142789,-0.019581,0.016844,0.028920,-0.003946,0.011600,-0.004245,0.009608,0.037687,0.024211,-0.006327,-0.021524,-0.006950,0.017146,-0.068095,-0.043503,-0.007802,0.001814,0.007810,-0.015872,-0.040565,-0.076868,-0.039711,-0.014251,0.004785
