timestamp_ms,step,sim_time,phase,phase_name,cmd_x,cmd_y,cmd_yaw,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,raw_action_6,raw_action_7,raw_action_8,raw_action_9,raw_action_10,raw_action_11,scaled_action_0,scaled_action_1,scaled_action_2,scaled_action_3,scaled_action_4,scaled_action_5,scaled_action_6,scaled_action_7,scaled_action_8,scaled_action_9,scaled_action_10,scaled_action_11,target_q_0,target_q_1,target_q_2,target_q_3,target_q_4,target_q_5,target_q_6,target_q_7,target_q_8,target_q_9,target_q_10,target_q_11,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11
4020,200,4.020000,1,Forward,1.000000,0.000000,0.000000,0.154271,0.290324,-0.037525,0.010505,-0.031389,-0.999452,1.000000,0.000000,0.000000,0.005760,0.075360,0.049558,0.022787,0.131637,-0.030956,0.004997,0.202915,-0.281821,0.237785,-0.134981,0.375769,0.454124,0.166276,-0.226673,0.813268,-2.715665,-0.860913,0.423206,2.688062,-2.033595,4.208498,-3.399179,-1.443058,0.221902,1.368903,1.211212,0.486174,0.258428,-0.705863,1.507427,0.864080,-1.324589,3.318379,-3.011789,1.293610,-0.096963,0.593689,0.649167,0.287103,-0.273857,-0.300266,0.791152,1.043612,-1.142936,2.295073,-2.061667,0.758577,-0.024241,0.148422,0.162292,0.071776,-0.068464,-0.075066,0.197788,0.260903,-0.285734,0.573768,-0.360000,0.189644,-0.024241,0.148422,0.162292,0.071776,-0.068464,-0.075066,0.197788,0.260903,-0.285734,0.573768,-0.360000,0.189644,0.005760,0.075360,0.049558,0.022787,0.131637,-0.030956,0.004997,0.202915,-0.281821,0.237785,-0.134981,0.375769,0.454124,0.166276,-0.226673,0.813268,-2.715665,-0.860913,0.423206,2.688062,-2.033595,4.208498,-3.399179,-1.443058
4040,201,4.040000,1,Forward,1.000000,0.000000,0.000000,-0.222590,0.181794,-0.090814,0.014634,-0.027935,-0.999503,1.000000,0.000000,0.000000,0.003159,0.074193,0.049703,0.035174,0.060246,-0.044994,0.013947,0.245640,-0.295021,0.319762,-0.206819,0.311966,-0.407896,-0.179788,0.156410,0.494651,-3.727872,-0.588242,0.482250,1.737682,-0.172977,4.002584,-3.722304,-3.488636,-0.096963,0.593689,0.649167,0.287103,-0.273857,-0.300266,0.791152,1.043612,-1.142936,2.295073,-2.061667,0.758577,-0.314033,-0.082703,-0.271865,-0.038636,-0.895914,1.159066,-1.145034,1.569819,-0.513560,0.211799,-0.050277,0.246769,-0.078508,-0.020676,-0.067966,-0.009659,-0.223979,0.289766,-0.286259,0.392455,-0.128390,0.052950,-0.012569,0.061692,-0.078508,-0.020676,-0.067966,-0.009659,-0.223979,0.289766,-0.286259,0.392455,-0.128390,0.052950,-0.012569,0.061692,0.003159,0.074193,0.049703,0.035174,0.060246,-0.044994,0.013947,0.245640,-0.295021,0.319762,-0.206819,0.311966,-0.407896,-0.179788,0.156410,0.494651,-3.727872,-0.588242,0.482250,1.737682,-0.172977,4.002584,-3.722304,-3.488636
4060,202,4.060000,1,Forward,1.000000,0.000000,0.000000,-0.226331,-0.038750,-0.030804,0.014462,-0.023101,-0.999629,1.000000,0.000000,0.000000,-0.015386,0.063611,0.039885,0.035976,-0.037657,0.025387,-0.047059,0.291631,-0.246842,0.263619,-0.171035,0.216820,-1.180868,-0.774190,-0.844837,-0.254703,-5.112654,4.914191,-4.301795,2.418401,3.034265,-4.741792,3.391557,-4.763884,-0.314033,-0.082703,-0.271865,-0.038636,-0.895914,1.159066,-1.145034,1.569819,-0.513560,0.211799,-0.050277,0.246769,0.001689,0.284260,-0.290524,-0.114173,-0.108784,0.713530,-0.856848,0.863955,0.120892,-0.484455,0.438464,-0.071252,0.000422,0.071065,-0.072631,-0.028543,-0.027196,0.178382,-0.214212,0.215989,0.030223,-0.121114,0.109616,-0.017813,0.000422,0.071065,-0.072631,-0.028543,-0.027196,0.178382,-0.214212,0.215989,0.030223,-0.121114,0.109616,-0.017813,-0.015386,0.063611,0.039885,0.035976,-0.037657,0.025387,-0.047059,0.291631,-0.246842,0.263619,-0.171035,0.216820,-1.180868,-0.774190,-0.844837,-0.254703,-5.112654,4.914191,-4.301795,2.418401,3.034265,-4.741792,3.391557,-4.763884
4080,203,4.080000,1,Forward,1.000000,0.000000,0.000000,-0.227892,-0.038278,0.002212,0.013576,-0.018645,-0.999734,1.000000,0.000000,0.000000,-0.027765,0.055666,0.009431,0.018429,-0.092468,0.114748,-0.130598,0.301709,-0.149282,0.123040,-0.070475,0.120383,-0.332675,-0.259626,-1.894737,-1.123413,-1.508294,3.900589,-3.755006,-0.351917,5.072752,-7.147567,5.173986,-4.457621,0.001689,0.284260,-0.290524,-0.114173,-0.108784,0.713530,-0.856848,0.863955,0.120892,-0.484455,0.438464,-0.071252,-0.457923,0.160923,0.003251,-0.153140,0.087161,0.279918,-0.796435,0.317116,0.419979,-1.023442,0.737102,-0.565530,-0.114481,0.040231,0.000813,-0.038285,0.021790,0.069980,-0.199109,0.079279,0.104995,-0.255861,0.184276,-0.141382,-0.114481,0.040231,0.000813,-0.038285,0.021790,0.069980,-0.199109,0.079279,0.104995,-0.255861,0.184276,-0.141382,-0.027765,0.055666,0.009431,0.018429,-0.092468,0.114748,-0.130598,0.301709,-0.149282,0.123040,-0.070475,0.120383,-0.332675,-0.259626,-1.894738,-1.123413,-1.508294,3.900589,-3.755006,-0.351917,5.072753,-7.147567,5.173986,-4.457621
4100,204,4.100000,1,Forward,1.000000,0.000000,0.000000,-0.218224,-0.058405,0.044937,0.012502,-0.014199,-0.999821,1.000000,0.000000,0.000000,-0.052686,0.044734,-0.014720,-0.007653,-0.085312,0.149393,-0.187446,0.254439,-0.045198,-0.029200,0.035379,0.018176,-1.550810,-0.619104,-0.853232,-1.319140,1.158856,0.588989,-2.230753,-3.137869,4.837932,-7.155439,4.878885,-4.943181,-0.457923,0.160923,0.003251,-0.153140,0.087161,0.279918,-0.796435,0.317116,0.419979,-1.023442,0.737102,-0.565530,-0.569322,0.030875,0.027414,-0.308771,-0.437614,0.201962,-0.252517,0.474514,0.909954,-0.960306,0.949933,-0.937805,-0.142330,0.007719,0.006854,-0.077193,-0.109404,0.050491,-0.063129,0.118629,0.227488,-0.240076,0.237483,-0.234451,-0.142330,0.007719,0.006854,-0.077193,-0.109404,0.050491,-0.063129,0.118629,0.227488,-0.240076,0.237483,-0.234451,-0.052686,0.044734,-0.014720,-0.007653,-0.085312,0.149393,-0.187446,0.254439,-0.045198,-0.029200,0.035379,0.018176,-1.550810,-0.619104,-0.853232,-1.319140,1.158856,0.588989,-2.230753,-3.137869,4.837932,-7.155439,4.878885,-4.943181
4120,205,4.120000,1,Forward,1.000000,0.000000,0.000000,-0.321789,0.021071,0.042766,0.012616,-0.008133,-0.999887,1.000000,0.000000,0.000000,-0.083691,0.027410,-0.023636,-0.037208,-0.079777,0.131819,-0.186498,0.197529,0.066279,-0.135606,0.122766,-0.086883,-1.357747,-0.884255,-0.202120,-1.340506,-0.136664,-1.445347,1.074478,-2.433919,5.243670,-4.285417,3.868574,-4.707258,-0.569322,0.030875,0.027414,-0.308771,-0.437614,0.201962,-0.252517,0.474514,0.909954,-0.960306,0.949933,-0.937805,-0.726448,0.032398,-0.005300,-0.510429,-0.613303,-0.031202,-0.175461,0.541516,1.393856,-1.346943,1.466442,-1.327994,-0.181612,0.008100,-0.001325,-0.127607,-0.153326,-0.007800,-0.043865,0.135379,0.348464,-0.336736,0.366611,-0.331999,-0.181612,0.008100,-0.001325,-0.127607,-0.153326,-0.007800,-0.043865,0.135379,0.348464,-0.336736,0.366611,-0.331999,-0.083691,0.027410,-0.023636,-0.037208,-0.079777,0.131819,-0.186498,0.197529,0.066279,-0.135606,0.122766,-0.086883,-1.357747,-0.884255,-0.202120,-1.340506,-0.136664,-1.445347,1.074478,-2.433919,5.243670,-4.285416,3.868574,-4.707258
4140,206,4.140000,1,Forward,1.000000,0.000000,0.000000,-0.232905,0.141220,0.027615,0.014945,-0.002967,-0.999884,1.000000,0.000000,0.000000,-0.100359,0.017643,-0.021078,-0.055228,-0.071222,0.084599,-0.145177,0.156686,0.133222,-0.220444,0.217390,-0.143665,-0.339822,-0.052029,0.388624,-0.358598,2.322783,-2.774126,2.537686,-2.655735,-0.280859,-3.847819,4.618352,0.148024,-0.726448,0.032398,-0.005300,-0.510429,-0.613303,-0.031202,-0.175461,0.541516,1.393856,-1.346943,1.466442,-1.327994,-1.030732,-0.081269,-0.112426,-1.055146,-0.595555,-0.160091,-0.074207,0.466831,2.442198,-1.562268,1.846199,-1.863379,-0.257683,-0.020317,-0.028107,-0.263787,-0.148889,-0.040023,-0.018552,0.116708,0.610549,-0.390567,0.461550,-0.360000,-0.257683,-0.020317,-0.028107,-0.263787,-0.148889,-0.040023,-0.018552,0.116708,0.610549,-0.390567,0.461550,-0.360000,-0.100359,0.017643,-0.021078,-0.055228,-0.071222,0.084599,-0.145177,0.156686,0.133222,-0.220444,0.217390,-0.143665,-0.339822,-0.052029,0.388624,-0.358598,2.322783,-2.774126,2.537686,-2.655736,-0.280859,-3.847819,4.618352,0.148024
4160,207,4.160000,1,Forward,1.000000,0.000000,0.000000,0.080719,0.113612,-0.042845,0.017521,-0.003787,-0.999839,1.000000,0.000000,0.000000,-0.104873,0.020541,-0.009094,-0.055465,-0.010963,0.022529,-0.085788,0.099101,0.101252,-0.292623,0.316312,-0.116160,-0.226757,0.221538,0.672691,0.118088,2.999464,-3.082347,3.032756,-2.815771,-1.577335,-3.232723,4.638336,1.448665,-1.030732,-0.081269,-0.112426,-1.055146,-0.595555,-0.160091,-0.074207,0.466831,2.442198,-1.562268,1.846199,-1.863379,-1.235247,-0.128275,-0.346213,-1.652039,-1.092977,-0.158646,0.346429,0.448799,3.120401,-1.383566,1.827415,-2.477214,-0.308812,-0.032069,-0.086553,-0.413010,-0.273244,-0.039661,0.086607,0.112200,0.780100,-0.345892,0.456854,-0.360000,-0.308812,-0.032069,-0.086553,-0.413010,-0.273244,-0.039661,0.086607,0.112200,0.780100,-0.345892,0.456854,-0.360000,-0.104873,0.020541,-0.009094,-0.055465,-0.010963,0.022529,-0.085788,0.099101,0.101252,-0.292623,0.316312,-0.116160,-0.226757,0.221538,0.672691,0.118088,2.999464,-3.082347,3.032756,-2.815771,-1.577335,-3.232723,4.638336,1.448665
4180,208,4.180000,1,Forward,1.000000,0.000000,0.000000,0.136957,0.015197,-0.015486,0.018077,-0.006552,-0.999815,1.000000,0.000000,0.000000,-0.107282,0.023464,-0.006682,-0.054410,0.031637,-0.031398,-0.007804,0.055346,0.098599,-0.327427,0.383721,-0.109876,-0.058381,0.098045,-0.081401,0.005543,1.616842,-2.340449,4.017738,-1.827113,0.744369,-1.098705,2.683759,-0.382155,-1.235247,-0.128275,-0.346213,-1.652039,-1.092977,-0.158646,0.346429,0.448799,3.120401,-1.383566,1.827415,-2.477214,-1.236359,-0.366816,-0.358649,-1.347274,-1.526945,-0.374081,0.731362,0.745335,3.406527,-1.341052,1.575615,-2.993107,-0.309090,-0.091704,-0.089662,-0.336819,-0.381736,-0.093520,0.182841,0.186334,0.851632,-0.335263,0.393904,-0.360000,-0.309090,-0.091704,-0.089662,-0.336819,-0.381736,-0.093520,0.182841,0.186334,0.851632,-0.335263,0.393904,-0.360000,-0.107282,0.023464,-0.006682,-0.054410,0.031637,-0.031398,-0.007804,0.055346,0.098599,-0.327427,0.383721,-0.109876,-0.058381,0.098045,-0.081401,0.005543,1.616842,-2.340449,4.017738,-1.827113,0.744369,-1.098705,2.683759,-0.382155
4200,209,4.200000,1,Forward,1.000000,0.000000,0.000000,0.200635,0.095693,0.017750,0.019646,-0.010325,-0.999754,1.000000,0.000000,0.000000,-0.107268,0.014687,-0.013738,-0.053106,0.042221,-0.079084,0.083278,0.040412,0.144334,-0.333738,0.401174,-0.150380,0.006535,-0.653733,-0.418852,0.097727,-0.054434,-2.214809,4.462661,-0.201780,3.136316,-0.053295,0.225384,-2.881637,-1.236359,-0.366816,-0.358649,-1.347274,-1.526945,-0.374081,0.731362,0.745335,3.406527,-1.341052,1.575615,-2.993107,-0.942182,-0.405022,-0.243604,-0.845549,-1.330800,-0.731645,0.978971,0.676418,3.266207,-1.054609,1.093942,-2.882972,-0.235545,-0.101256,-0.060901,-0.211387,-0.332700,-0.182911,0.244743,0.169104,0.816552,-0.263652,0.273486,-0.360000,-0.235545,-0.101256,-0.060901,-0.211387,-0.332700,-0.182911,0.244743,0.169104,0.816552,-0.263652,0.273486,-0.360000,-0.107268,0.014687,-0.013738,-0.053106,0.042221,-0.079084,0.083278,0.040412,0.144334,-0.333738,0.401174,-0.150380,0.006535,-0.653733,-0.418852,0.097727,-0.054434,-2.214809,4.462661,-0.201780,3.136316,-0.053295,0.225384,-2.881637
4220,210,4.220000,1,Forward,1.000000,0.000000,0.000000,0.417474,0.142138,0.019067,0.022400,-0.018062,-0.999586,1.000000,0.000000,0.000000,-0.108244,-0.005317,-0.019393,-0.047987,0.026538,-0.131012,0.169066,0.049221,0.229381,-0.310907,0.364023,-0.228371,-0.100465,-1.094077,-0.188928,0.334019,-1.177667,-2.554285,3.913903,0.748402,4.871460,1.410554,-2.372950,-4.408115,-0.942182,-0.405022,-0.243604,-0.845549,-1.330800,-0.731645,0.978971,0.676418,3.266207,-1.054609,1.093942,-2.882972,-0.027962,0.154479,0.131720,0.111898,0.457297,-1.156031,1.134193,-0.358019,0.687549,-0.419723,0.440834,-0.599828,-0.006991,0.038620,0.032930,0.027975,0.114324,-0.289008,0.283548,-0.089505,0.171887,-0.104931,0.110208,-0.149957,-0.006991,0.038620,0.032930,0.027975,0.114324,-0.289008,0.283548,-0.089505,0.171887,-0.104931,0.110208,-0.149957,-0.108244,-0.005317,-0.019393,-0.047987,0.026538,-0.131012,0.169066,0.049221,0.229381,-0.310907,0.364023,-0.228371,-0.100465,-1.094077,-0.188928,0.334019,-1.177667,-2.554285,3.913903,0.748402,4.871460,1.410554,-2.372950,-4.408115
4240,211,4.240000,1,Forward,1.000000,0.000000,0.000000,0.481928,0.100742,-0.021893,0.024542,-0.027674,-0.999316,1.000000,0.000000,0.000000,-0.098455,-0.010175,-0.011071,-0.035599,0.040011,-0.189508,0.233899,0.022317,0.247300,-0.242577,0.276214,-0.234310,0.768625,0.202144,0.697900,0.767830,1.387778,-2.906974,2.752240,-2.102602,-0.471046,3.782509,-4.684530,1.053225,-0.027962,0.154479,0.131720,0.111898,0.457297,-1.156031,1.134193,-0.358019,0.687549,-0.419723,0.440834,-0.599828,0.190512,0.212052,-0.063414,-0.021047,0.677580,-0.663258,0.527009,-0.529235,0.145418,0.075421,0.055337,0.307532,0.047628,0.053013,-0.015853,-0.005262,0.169395,-0.165814,0.131752,-0.132309,0.036355,0.018855,0.013834,0.076883,0.047628,0.053013,-0.015853,-0.005262,0.169395,-0.165814,0.131752,-0.132309,0.036355,0.018855,0.013834,0.076883,-0.098455,-0.010175,-0.011071,-0.035599,0.040011,-0.189508,0.233899,0.022317,0.247300,-0.242577,0.276214,-0.234310,0.768625,0.202144,0.697900,0.767830,1.387778,-2.906974,2.752240,-2.102602,-0.471046,3.782509,-4.684530,1.053225
4260,212,4.260000,1,Forward,1.000000,0.000000,0.000000,0.430997,0.053897,-0.057715,0.025769,-0.036427,-0.999004,1.000000,0.000000,0.000000,-0.067546,0.004974,-0.001458,-0.023870,0.088546,-0.214750,0.243034,-0.043361,0.186971,-0.144698,0.171845,-0.141156,2.057264,0.993442,0.341014,0.580715,2.513172,-0.478171,-0.583787,-3.328752,-3.711281,4.866800,-4.965266,5.556856,0.190512,0.212052,-0.063414,-0.021047,0.677580,-0.663258,0.527009,-0.529235,0.145418,0.075421,0.055337,0.307532,-0.123993,0.231264,0.033614,-0.251190,0.657718,-0.464065,0.519936,-0.162350,0.076092,0.416923,-0.299798,0.995602,-0.030998,0.057816,0.008403,-0.062797,0.164429,-0.116016,0.129984,-0.040587,0.019023,0.104231,-0.074949,0.248900,-0.030998,0.057816,0.008403,-0.062797,0.164429,-0.116016,0.129984,-0.040587,0.019023,0.104231,-0.074949,0.248900,-0.067546,0.004974,-0.001458,-0.023870,0.088546,-0.214750,0.243034,-0.043361,0.186971,-0.144698,0.171845,-0.141156,2.057264,0.993442,0.341014,0.580715,2.513172,-0.478171,-0.583787,-3.328752,-3.711281,4.866800,-4.965266,5.556856
4280,213,4.280000,1,Forward,1.000000,0.000000,0.000000,0.386699,0.089377,-0.072424,0.027480,-0.044256,-0.998642,1.000000,0.000000,0.000000,-0.036505,0.028224,0.005767,-0.023600,0.132164,-0.201205,0.215337,-0.082705,0.114630,-0.042253,0.068669,0.005352,1.256905,1.182621,0.349051,-0.225004,1.894304,1.167700,-1.693226,-1.124949,-3.262380,4.789999,-4.795487,7.294353,-0.123993,0.231264,0.033614,-0.251190,0.657718,-0.464065,0.519936,-0.162350,0.076092,0.416923,-0.299798,0.995602,-0.202126,0.309881,0.315220,-0.132186,0.773022,-0.473605,0.628655,-0.064858,-0.049480,0.537445,-0.763183,1.362502,-0.050531,0.077470,0.078805,-0.033047,0.193256,-0.118401,0.157164,-0.016215,-0.012370,0.134361,-0.190796,0.340625,-0.050531,0.077470,0.078805,-0.033047,0.193256,-0.118401,0.157164,-0.016215,-0.012370,0.134361,-0.190796,0.340625,-0.036505,0.028224,0.005767,-0.023600,0.132164,-0.201205,0.215337,-0.082705,0.114630,-0.042253,0.068669,0.005352,1.256905,1.182622,0.349051,-0.225004,1.894304,1.167700,-1.693226,-1.124949,-3.262380,4.789999,-4.795487,7.294353
4300,214,4.300000,1,Forward,1.000000,0.000000,0.000000,0.283725,0.095304,-0.103709,0.029503,-0.050197,-0.998303,1.000000,0.000000,0.000000,-0.025006,0.051582,0.022017,-0.026271,0.166226,-0.171919,0.189161,-0.080152,0.056637,0.040295,-0.035545,0.148505,0.262683,1.086713,0.859499,-0.099628,1.509791,1.534991,-0.959955,0.725875,-2.515117,3.562447,-4.747382,6.517563,-0.202126,0.309881,0.315220,-0.132186,0.773022,-0.473605,0.628655,-0.064858,-0.049480,0.537445,-0.763183,1.362502,-0.128269,0.373368,0.430152,0.063328,1.020165,-0.540657,0.735177,-0.017317,-0.299876,0.863902,-1.318237,1.598140,-0.032067,0.093342,0.107538,0.015832,0.255041,-0.135164,0.183794,-0.004329,-0.074969,0.215975,-0.329559,0.399535,-0.032067,0.093342,0.107538,0.015832,0.255041,-0.135164,0.183794,-0.004329,-0.074969,0.215975,-0.329559,0.399535,-0.025006,0.051582,0.022017,-0.026271,0.166226,-0.171919,0.189161,-0.080152,0.056637,0.040295,-0.035545,0.148505,0.262683,1.086713,0.859499,-0.099628,1.509791,1.534991,-0.959955,0.725875,-2.515117,3.562447,-4.747382,6.517563
4320,215,4.320000,1,Forward,1.000000,0.000000,0.000000,-0.516400,-0.300006,-0.115696,0.025516,-0.043651,-0.998721,1.000000,0.000000,0.000000,-0.023594,0.064244,0.040507,-0.022409,0.202137,-0.145141,0.151174,-0.054541,0.002282,0.114880,-0.078873,0.262503,-0.013327,0.225224,1.077250,0.237625,1.803495,1.233552,-2.988768,1.451051,-2.513627,3.414795,0.175421,4.936251,-0.128269,0.373368,0.430152,0.063328,1.020165,-0.540657,0.735177,-0.017317,-0.299876,0.863902,-1.318237,1.598140,0.085165,0.802369,0.216713,0.117885,0.952928,-0.505059,0.682996,0.323171,-0.763038,1.518240,-1.911953,1.774649,0.021291,0.200592,0.054178,0.029471,0.238232,-0.126265,0.170749,0.080793,-0.190759,0.379560,-0.360000,0.443662,0.021291,0.200592,0.054178,0.029471,0.238232,-0.126265,0.170749,0.080793,-0.190759,0.379560,-0.360000,0.443662,-0.023594,0.064244,0.040507,-0.022409,0.202137,-0.145141,0.151174,-0.054541,0.002282,0.114880,-0.078873,0.262503,-0.013327,0.225224,1.077250,0.237625,1.803495,1.233552,-2.988768,1.451051,-2.513627,3.414795,0.175421,4.936251
4340,216,4.340000,1,Forward,1.000000,0.000000,0.000000,-0.916276,-0.783019,-0.057376,0.010504,-0.024858,-0.999636,1.000000,0.000000,0.000000,-0.021040,0.067262,0.062014,-0.011781,0.225522,-0.108827,0.085224,-0.007751,-0.067786,0.166706,-0.066176,0.345195,0.037076,-0.267597,0.774737,0.553967,0.626787,3.180947,-3.243899,2.730212,-3.546662,-0.317490,0.709150,3.523342,0.085165,0.802369,0.216713,0.117885,0.952928,-0.505059,0.682996,0.323171,-0.763038,1.518240,-1.911953,1.774649,0.270198,1.261305,0.557409,0.174928,0.786979,-0.593648,0.669710,0.606009,-1.074217,2.370388,-2.229398,1.630937,0.067550,0.315326,0.139352,0.043732,0.196745,-0.148412,0.167427,0.151502,-0.268554,0.592597,-0.360000,0.407734,0.067550,0.315326,0.139352,0.043732,0.196745,-0.148412,0.167427,0.151502,-0.268554,0.592597,-0.360000,0.407734,-0.021040,0.067262,0.062014,-0.011781,0.225522,-0.108827,0.085224,-0.007751,-0.067786,0.166706,-0.066176,0.345195,0.037076,-0.267597,0.774737,0.553967,0.626787,3.180947,-3.243899,2.730212,-3.546662,-0.317490,0.709150,3.523342
4360,217,4.360000,1,Forward,1.000000,0.000000,0.000000,0.035187,-0.231193,0.091350,0.004329,-0.023131,-0.999723,1.000000,0.000000,0.000000,-0.013926,0.066709,0.063926,-0.001736,0.214793,-0.050518,0.032103,0.064044,-0.146870,0.148394,-0.058278,0.383971,0.478985,0.181875,-0.268442,0.402686,-1.013179,2.467096,-2.298055,3.705182,-3.768969,-0.610879,0.117254,1.265733,0.270198,1.261305,0.557409,0.174928,0.786979,-0.593648,0.669710,0.606009,-1.074217,2.370388,-2.229398,1.630937,0.283422,1.525890,1.140617,0.378792,0.640847,-0.484534,1.211757,0.806639,-1.405372,3.295735,-3.113826,1.636364,0.070855,0.381473,0.285154,0.094698,0.160212,-0.121134,0.302939,0.201660,-0.351343,0.823934,-0.360000,0.409091,0.070855,0.381473,0.285154,0.094698,0.160212,-0.121134,0.302939,0.201660,-0.351343,0.823934,-0.360000,0.409091,-0.013926,0.066709,0.063926,-0.001736,0.214793,-0.050518,0.032103,0.064044,-0.146870,0.148394,-0.058278,0.383971,0.478985,0.181875,-0.268442,0.402686,-1.013179,2.467096,-2.298055,3.705182,-3.768969,-0.610879,0.117254,1.265733
4380,218,4.380000,1,Forward,1.000000,0.000000,0.000000,0.294249,0.084180,0.066915,0.005317,-0.028777,-0.999572,1.000000,0.000000,0.000000,-0.003254,0.071985,0.056144,0.008656,0.183117,-0.024639,0.005991,0.141147,-0.228568,0.169515,-0.081085,0.396058,0.535328,0.294749,-0.423474,0.538327,-1.740100,0.671348,-0.798012,3.649493,-3.850042,1.996211,-1.840582,0.355993,0.283422,1.525890,1.140617,0.378792,0.640847,-0.484534,1.211757,0.806639,-1.405372,3.295735,-3.113826,1.636364,0.224244,1.360501,1.207784,0.486057,0.264644,-0.719605,1.508799,0.865245,-1.314746,3.320367,-2.998094,1.285691,0.056061,0.340125,0.301946,0.121514,0.066161,-0.179901,0.377200,0.216311,-0.328687,0.830092,-0.360000,0.321423,0.056061,0.340125,0.301946,0.121514,0.066161,-0.179901,0.377200,0.216311,-0.328687,0.830092,-0.360000,0.321423,-0.003254,0.071985,0.056144,0.008656,0.183117,-0.024639,0.005991,0.141147,-0.228568,0.169515,-0.081085,0.396058,0.535328,0.294749,-0.423474,0.538327,-1.740100,0.671348,-0.798012,3.649493,-3.850042,1.996211,-1.840582,0.355993
4400,219,4.400000,1,Forward,1.000000,0.000000,0.000000,0.147948,0.277351,-0.035851,0.010363,-0.032226,-0.999427,1.000000,0.000000,0.000000,0.006843,0.076376,0.049696,0.023409,0.132251,-0.032137,0.005975,0.203897,-0.280698,0.239004,-0.137662,0.374270,0.448926,0.161235,-0.225936,0.791902,-2.705225,-0.880298,0.426039,2.671341,-1.988751,4.230356,-3.397980,-1.457646,0.224244,1.360501,1.207784,0.486057,0.264644,-0.719605,1.508799,0.865245,-1.314746,3.320367,-2.998094,1.285691,-0.102494,0.586370,0.643380,0.285588,-0.268011,-0.296011,0.786456,1.048439,-1.139046,2.279804,-2.047453,0.743607,-0.025623,0.146592,0.160845,0.071397,-0.067003,-0.074003,0.196614,0.262110,-0.284761,0.569951,-0.360000,0.185902,-0.025623,0.146592,0.160845,0.071397,-0.067003,-0.074003,0.196614,0.262110,-0.284761,0.569951,-0.360000,0.185902,0.006843,0.076376,0.049696,0.023409,0.132251,-0.032137,0.005975,0.203897,-0.280698,0.239004,-0.137662,0.374270,0.448926,0.161235,-0.225936,0.791902,-2.705225,-0.880298,0.426039,2.671341,-1.988751,4.230356,-3.397980,-1.457646
4420,220,4.420000,1,Forward,1.000000,0.000000,0.000000,-0.226633,0.170473,-0.088791,0.014271,-0.028691,-0.999486,1.000000,0.000000,0.000000,0.003721,0.075138,0.049854,0.035506,0.061281,-0.046089,0.014865,0.246466,-0.293675,0.320727,-0.209304,0.309740,-0.440464,-0.182777,0.156964,0.482759,-3.705181,-0.572893,0.475687,1.734223,-0.173666,3.972496,-3.706683,-3.529141,-0.102494,0.586370,0.643380,0.285588,-0.268011,-0.296011,0.786456,1.048439,-1.139046,2.279804,-2.047453,0.743607,-0.310472,-0.081781,-0.273852,-0.037971,-0.887958,1.165549,-1.140103,1.558928,-0.510204,0.201143,-0.040353,0.236551,-0.077618,-0.020445,-0.068463,-0.009493,-0.221989,0.291387,-0.285026,0.389732,-0.127551,0.050286,-0.010088,0.059138,-0.077618,-0.020445,-0.068463,-0.009493,-0.221989,0.291387,-0.285026,0.389732,-0.127551,0.050286,-0.010088,0.059138,0.003721,0.075138,0.049854,0.035506,0.061281,-0.046089,0.014865,0.246466,-0.293675,0.320727,-0.209304,0.309740,-0.440464,-0.182777,0.156964,0.482759,-3.705181,-0.572893,0.475687,1.734223,-0.173666,3.972496,-3.706683,-3.529141
